step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,5086,171,-2.51443,31.3506,3.84615e-05,0.0165769
2,120,5099,171,-2.67958,31.5915,3.84615e-05,0.0165769
2,120,2595,172,32.595,36.3717,3.84615e-05,0.0165769
2,120,2391,173,69.0863,27.3724,3.84615e-05,0.0165769
2,120,5585,173,69.0321,28.4759,3.84615e-05,0.0165769
2,120,6837,174,74.0823,-142.805,3.84615e-05,0.0165769
2,120,7468,176,4.29037,-142.718,3.84615e-05,0.0165769
2,120,7898,177,-32.0226,-142.931,3.84615e-05,0.0165769
2,120,3589,179,-77.0664,50.0521,3.84615e-05,0.0165769
2,120,4057,179,-77.0219,49.1095,3.84615e-05,0.0165769
2,120,3495,180,-31.8543,29.3208,3.84615e-05,0.0165769
2,120,6392,180,-31.7288,28.6412,3.84615e-05,0.0165769
2,120,7923,181,-1.69991,51.3367,3.84615e-05,0.0165769
2,120,3453,182,31.4101,64.4761,3.84615e-05,0.0165769
2,120,3851,182,31.4931,64.3366,3.84615e-05,0.0165769
2,120,2716,183,56.0259,105.269,3.84615e-05,0.0165769
2,120,2863,183,56.007,104.812,3.84615e-05,0.0165769
2,120,4724,184,61.1471,169.993,3.84615e-05,0.0165769
