step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
2,120,937,38,71.0494,175.091,0.000384615,0.0424231
2,120,1137,38,71.5107,177.673,0.000384615,0.0424231
2,120,1377,38,70.913,177.218,0.000384615,0.0424231
2,120,1577,38,71.5708,176.536,0.000384615,0.0424231
2,120,2189,40,46.3346,4.36739,3.84615e-05,0.0424231
2,120,5174,40,46.1717,4.66747,3.84615e-05,0.0424231
2,120,1281,41,16.0229,33.5469,0.000384615,0.0424231
2,120,1401,41,16.1167,33.3701,0.000384615,0.0424231
2,120,7742,42,-8.75764,61.0304,3.84615e-05,0.0424231
2,120,7336,44,-50.1882,127.21,3.84615e-05,0.0424231
2,120,7237,45,-43.1101,-179.473,3.84615e-05,0.0424231
2,120,6878,46,-19.4414,-141.92,3.84615e-05,0.0424231
2,120,6851,47,5.92029,-122.873,3.84615e-05,0.0424231
2,120,2954,48,33.3249,-96.5924,3.84615e-05,0.0424231
2,120,5082,48,32.6363,-96.3708,3.84615e-05,0.0424231
2,120,6180,48,32.9053,-96.5828,3.84615e-05,0.0424231
2,120,7676,49,49.7091,-46.7663,3.84615e-05,0.0424231
2,120,3408,50,7.88934,-80.9142,3.84615e-05,0.0424231
2,120,5167,52,53.1771,-9.70621,3.84615e-05,0.0424231
2,120,2224,53,45.1982,45.2413,3.84615e-05,0.0424231
2,120,6313,53,45.3144,45.0955,3.84615e-05,0.0424231
2,120,3798,54,19.582,75.9524,3.84615e-05,0.0424231
2,120,4160,54,19.116,75.7143,3.84615e-05,0.0424231
2,120,6831,55,-9.75304,99.5719,3.84615e-05,0.0424231
2,120,5575,56,-32.7592,123.763,3.84615e-05,0.0424231
2,120,6825,57,-52.7585,166.81,3.84615e-05,0.0424231
2,120,7384,58,-40.0765,-143.444,3.84615e-05,0.0424231
2,120,7536,59,-17.2445,-105.427,3.84615e-05,0.0424231
2,120,7332,60,-54.1779,-171.9,3.84615e-05,0.0424231
2,120,6975,61,-53.5473,-110.379,3.84615e-05,0.0424231
2,120,2326,63,0.688965,-59.2782,3.84615e-05,0.0424231
2,120,7787,64,31.6796,-31.9925,3.84615e-05,0.0424231
2,120,3536,65,53.4151,-0.225235,3.84615e-05,0.0424231
2,120,5022,65,53.7714,-0.0136719,3.84615e-05,0.0424231
2,120,2984,66,47.3464,63.3969,3.84615e-05,0.0424231
2,120,4209,67,27.4169,103.591,3.84615e-05,0.0424231
2,120,4,68,-3.01814,124.27,0.000384615,0.0424231
2,120,1403,69,-27.4811,146.091,0.000384615,0.0424231
2,120,7286,70,-45.0628,-173.498,3.84615e-05,0.0424231
2,120,6800,71,-67.35,-117.438,3.84615e-05,0.0424231
2,120,7486,72,-53.9349,-48.5239,3.84615e-05,0.0424231
2,120,7617,73,-17.2204,-28.114,3.84615e-05,0.0424231
2,120,4056,74,14.8642,-11.6194,3.84615e-05,0.0424231
2,120,5155,74,14.5537,-11.4074,3.84615e-05,0.0424231
2,120,104,75,47.1336,-3.55659,0.000384615,0.0424231
2,120,304,75,47.4911,-3.29008,0.000384615,0.0424231
2,120,944,75,47.1413,-3.1759,0.000384615,0.0424231
2,120,1024,75,46.8596,-3.00194,0.000384615,0.0424231
2,120,1104,75,47.3696,-2.2278,0.000384615,0.0424231
2,120,2348,76,66.8544,58.3316,3.84615e-05,0.0424231
2,120,3643,76,67.1826,58.9497,3.84615e-05,0.0424231
2,120,1609,77,47.5888,128.956,0.000384615,0.0424231
2,120,7541,78,22.2927,152.624,3.84615e-05,0.0424231
2,120,7873,79,-13.2203,167.807,3.84615e-05,0.0424231
2,120,2238,81,-7.82579,13.2911,3.84615e-05,0.0424231
2,120,2185,82,22.4923,30.7389,3.84615e-05,0.0424231
2,120,3194,82,22.8127,30.6844,3.84615e-05,0.0424231
2,120,2312,83,50.9315,60.0643,3.84615e-05,0.0424231
2,120,165,84,57.398,123.637,0.000384615,0.0424231
2,120,485,84,57.8027,122.953,0.000384615,0.0424231
2,120,1045,84,57.3308,123.326,0.000384615,0.0424231
2,120,1805,84,57.5863,124.51,0.000384615,0.0424231
2,120,1925,84,57.838,123.155,0.000384615,0.0424231
2,120,7151,85,38.2011,168.223,3.84615e-05,0.0424231
2,120,7121,87,-22.5987,-150.502,3.84615e-05,0.0424231
2,120,7226,89,-64.3192,-52.1518,3.84615e-05,0.0424231
2,120,2685,90,47.7348,114.454,3.84615e-05,0.0424231
2,120,7003,92,23.612,-156.941,3.84615e-05,0.0424231
2,120,7594,93,-1.89011,-132.224,3.84615e-05,0.0424231
2,120,6012,95,-42.3114,-66.1035,3.84615e-05,0.0424231
2,120,7961,96,-45.877,-9.75563,3.84615e-05,0.0424231
2,120,2385,97,-23.4533,21.3449,3.84615e-05,0.0424231
2,120,7836,98,-0.147041,54.9955,3.84615e-05,0.0424231
2,120,2179,99,26.5038,74.7048,3.84615e-05,0.0424231
3,180,7159,0,-25.1922,-90.3785,3.84615e-05,0.0652692
3,180,2304,2,-75.1629,20.0446,3.84615e-05,0.0652692
3,180,5409,2,-74.7003,20.584,3.84615e-05,0.0652692
3,180,6900,3,-45.8061,77.7089,3.84615e-05,0.0652692
3,180,2308,5,27.0113,90.4467,3.84615e-05,0.0652692
3,180,5168,5,26.6765,90.9926,3.84615e-05,0.0652692
3,180,196,6,55.4718,119.232,0.000384615,0.0652692
3,180,1036,6,55.6788,119.374,0.000384615,0.0652692
3,180,1236,6,55.6924,118.878,0.000384615,0.0652692
3,180,1316,6,55.6225,120.053,0.000384615,0.0652692
3,180,1436,6,55.2019,119.005,0.000384615,0.0652692
3,180,1676,6,55.7682,118.631,0.000384615,0.0652692
3,180,1756,6,55.7818,119.502,0.000384615,0.0652692
3,180,1836,6,55.592,119.634,0.000384615,0.0652692
3,180,1916,6,55.6566,117.678,0.000384615,0.0652692
3,180,4705,7,69.5741,-153.429,3.84615e-05,0.0652692
3,180,334,8,43.1562,-103.364,0.000384615,0.0652692
3,180,1814,8,43.2142,-103.783,0.000384615,0.0652692
3,180,2785,10,8.98334,125.125,3.84615e-05,0.0652692
3,180,5767,10,8.7845,125.847,3.84615e-05,0.0652692
