step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
1,60,2511,163,17.9537,28.416,3.84615e-05,0.00580769
1,60,5260,163,17.468,28.4279,3.84615e-05,0.00580769
1,60,2577,164,42.5876,61.0549,3.84615e-05,0.00580769
1,60,2930,164,42.813,61.2369,3.84615e-05,0.00580769
1,60,2529,165,49.8059,116.32,3.84615e-05,0.00580769
1,60,7700,166,33.1936,152.65,3.84615e-05,0.00580769
1,60,7867,168,-18.978,-152.129,3.84615e-05,0.00580769
1,60,7059,169,-39.6779,-119.874,3.84615e-05,0.00580769
1,60,7178,170,-45.3124,27.4858,3.84615e-05,0.00580769
1,60,3814,171,-7.75598,30.098,3.84615e-05,0.00580769
1,60,4386,171,-7.64447,29.9132,3.84615e-05,0.00580769
1,60,2222,173,61.834,40.5013,3.84615e-05,0.00580769
1,60,7440,174,79.5497,-171.414,3.84615e-05,0.00580769
1,60,7026,175,44.8787,-152.504,3.84615e-05,0.00580769
1,60,7242,176,8.21878,-149.455,3.84615e-05,0.00580769
1,60,3322,179,-77.7271,20.6353,3.84615e-05,0.00580769
1,60,7882,180,-39.9967,33.6099,3.84615e-05,0.00580769
1,60,2415,182,28.1518,62.3304,3.84615e-05,0.00580769
1,60,3631,183,51.7648,97.281,3.84615e-05,0.00580769
1,60,4756,183,51.9053,96.9122,3.84615e-05,0.00580769
1,60,7527,186,4.79122,-133.558,3.84615e-05,0.00580769
1,60,6924,193,-34.8517,51.9138,3.84615e-05,0.00580769
1,60,2000,195,33.9007,85.0037,3.84615e-05,0.00580769
1,60,2128,196,60.1148,112.693,3.84615e-05,0.00580769
1,60,2822,197,67.3732,-155.463,3.84615e-05,0.00580769
1,60,3021,197,67.3836,-156.493,3.84615e-05,0.00580769
1,60,4262,197,67.2161,-157.011,3.84615e-05,0.00580769
1,60,2943,198,36.3952,-121.104,3.84615e-05,0.00580769
1,60,4828,198,36.3999,-121.101,3.84615e-05,0.00580769
2,120,3020,2,-76.1322,25.2118,3.84615e-05,0.0107308
2,120,5393,2,-76.8346,25.4581,3.84615e-05,0.0107308
2,120,6072,2,-76.3697,25.431,3.84615e-05,0.0107308
2,120,6440,2,-76.8035,27.0008,3.84615e-05,0.0107308
2,120,7619,3,-50.6312,74.4976,3.84615e-05,0.0107308
2,120,7945,4,-13.5595,87.9527,3.84615e-05,0.0107308
2,120,2716,6,56.0259,105.269,3.84615e-05,0.0107308
2,120,2863,6,56.007,104.812,3.84615e-05,0.0107308
2,120,3075,8,45.7011,-112.306,3.84615e-05,0.0107308
2,120,5910,8,46.0621,-112.289,3.84615e-05,0.0107308
2,120,2532,11,32.4422,131.15,3.84615e-05,0.0107308
2,120,7360,12,44.9967,176.756,3.84615e-05,0.0107308
2,120,2463,14,21.8432,-101.133,3.84615e-05,0.0107308
2,120,2480,15,-0.0858154,-70.0851,3.84615e-05,0.0107308
2,120,3159,16,-29.5855,-51.165,3.84615e-05,0.0107308
2,120,7913,17,-49.0694,-11.1305,3.84615e-05,0.0107308
2,120,2620,22,-76.9541,-17.3837,3.84615e-05,0.0107308
2,120,5747,22,-76.8037,-17.7856,3.84615e-05,0.0107308
2,120,7052,23,-62.8931,110.872,3.84615e-05,0.0107308
2,120,2098,25,11.9882,122.428,3.84615e-05,0.0107308
2,120,3082,25,11.6893,122.8,3.84615e-05,0.0107308
2,120,3908,25,11.5338,122.835,3.84615e-05,0.0107308
2,120,7857,29,25.5721,-65.3868,3.84615e-05,0.0107308
2,120,7993,30,41.1082,-39.9013,3.84615e-05,0.0107308
2,120,6947,33,-66.0263,-52.6467,3.84615e-05,0.0107308
2,120,2037,34,-80.3435,149.104,3.84615e-05,0.0107308
2,120,3598,35,-41.2015,145.985,3.84615e-05,0.0107308
2,120,6116,35,-41.0401,145.821,3.84615e-05,0.0107308
2,120,7940,37,30.5028,136.215,3.84615e-05,0.0107308
2,120,2353,39,76.9323,-23.6937,3.84615e-05,0.0107308
2,120,2726,40,46.3075,-81.2423,3.84615e-05,0.0107308
2,120,7903,41,25.2969,-38.4559,3.84615e-05,0.0107308
2,120,4412,46,-24.4438,134.007,3.84615e-05,0.0107308
2,120,7031,50,2.71178,176.312,3.84615e-05,0.0107308
2,120,7569,51,26.6385,-153.859,3.84615e-05,0.0107308
2,120,3075,52,45.7011,-112.306,3.84615e-05,0.0107308
2,120,5910,52,46.0621,-112.289,3.84615e-05,0.0107308
2,120,2414,56,-27.6336,24.1087,3.84615e-05,0.0107308
2,120,6884,58,-42.936,116.591,3.84615e-05,0.0107308
2,120,7677,58,-43.0942,116.788,3.84615e-05,0.0107308
2,120,7099,64,24.516,-149.346,3.84615e-05,0.0107308
2,120,3075,65,45.7011,-112.306,3.84615e-05,0.0107308
2,120,5910,65,46.0621,-112.289,3.84615e-05,0.0107308
2,120,2949,66,52.2416,-59.7358,3.84615e-05,0.0107308
