step,time_s,target,satellite,lat_deg,lon_deg,priority,cumulative_return
1,60,2008,63,-2.74588,-54.8184,3.84615e-05,0.0250385
1,60,784,65,46.6587,-1.14711,0.000384615,0.0250385
1,60,1304,65,46.9554,-0.911682,0.000384615,0.0250385
1,60,1824,65,47.1072,-0.455444,0.000384615,0.0250385
1,60,5240,65,46.9607,-0.38295,3.84615e-05,0.0250385
1,60,2990,67,27.2002,98.1394,3.84615e-05,0.0250385
1,60,6039,67,27.054,98.4198,3.84615e-05,0.0250385
1,60,363,69,-24.9819,143.5,0.000384615,0.0250385
1,60,1123,69,-25.261,143.753,0.000384615,0.0250385
1,60,1163,69,-25.1042,143.475,0.000384615,0.0250385
1,60,1283,69,-25.1063,143.609,0.000384615,0.0250385
1,60,1323,69,-24.7428,143.732,0.000384615,0.0250385
1,60,1603,69,-24.8675,143.706,0.000384615,0.0250385
1,60,1803,69,-24.8629,143.378,0.000384615,0.0250385
1,60,1843,69,-25.1997,143.272,0.000384615,0.0250385
1,60,7708,73,-23.4838,-25.4099,3.84615e-05,0.0250385
1,60,2667,74,11.9795,-12.7885,3.84615e-05,0.0250385
1,60,144,75,47.1903,-1.74278,0.000384615,0.0250385
1,60,584,75,46.4678,-1.15265,0.000384615,0.0250385
1,60,784,75,46.6587,-1.14711,0.000384615,0.0250385
1,60,1064,75,46.777,-1.61516,0.000384615,0.0250385
1,60,1304,75,46.9554,-0.911682,0.000384615,0.0250385
1,60,1504,75,46.9685,-1.32593,0.000384615,0.0250385
1,60,2301,75,47.3464,-1.74951,3.84615e-05,0.0250385
1,60,2540,76,66.2134,49.6743,3.84615e-05,0.0250385
1,60,4102,76,66.3242,48.6058,3.84615e-05,0.0250385
1,60,525,77,57.4327,128.021,0.000384615,0.0250385
1,60,725,77,57.7864,128.215,0.000384615,0.0250385
1,60,805,77,57.8367,127.218,0.000384615,0.0250385
1,60,885,77,58.3399,128.608,0.000384615,0.0250385
1,60,1565,77,57.9805,127.879,0.000384615,0.0250385
1,60,1845,77,57.9383,128.479,0.000384615,0.0250385
1,60,6591,77,57.9587,128.683,3.84615e-05,0.0250385
1,60,7434,79,-9.65942,160.149,3.84615e-05,0.0250385
1,60,2430,82,22.3317,23.2735,3.84615e-05,0.0250385
1,60,3096,82,22.4246,23.5995,3.84615e-05,0.0250385
1,60,6645,82,22.4742,23.3382,3.84615e-05,0.0250385
1,60,5179,84,63.3831,110.002,3.84615e-05,0.0250385
1,60,6770,84,63.258,109.589,3.84615e-05,0.0250385
1,60,6935,87,-20.1429,-152.074,3.84615e-05,0.0250385
1,60,392,90,38.8024,112.703,0.000384615,0.0250385
1,60,752,90,38.9728,112.19,0.000384615,0.0250385
1,60,2443,90,39.2745,111.82,3.84615e-05,0.0250385
1,60,7790,93,6.86644,-130.763,3.84615e-05,0.0250385
1,60,7654,94,-22.8093,-107.493,3.84615e-05,0.0250385
1,60,4604,95,-46.2643,-68.0367,3.84615e-05,0.0250385
1,60,7138,96,-45.6616,-15.3899,3.84615e-05,0.0250385
1,60,3238,97,-29.5129,23.1061,3.84615e-05,0.0250385
1,60,3739,97,-29.3265,22.9828,3.84615e-05,0.0250385
2,120,3020,2,-76.1322,25.2118,3.84615e-05,0.0394615
2,120,5393,2,-76.8346,25.4581,3.84615e-05,0.0394615
2,120,6072,2,-76.3697,25.431,3.84615e-05,0.0394615
2,120,7619,3,-50.6312,74.4976,3.84615e-05,0.0394615
2,120,716,6,54.8878,117.142,0.000384615,0.0394615
2,120,4131,6,55.1751,116.961,3.84615e-05,0.0394615
2,120,57,7,72.0023,-178.404,0.000384615,0.0394615
2,120,457,7,72.2595,-177.064,0.000384615,0.0394615
2,120,737,7,71.6879,-178.209,0.000384615,0.0394615
2,120,857,7,71.9195,-177.179,0.000384615,0.0394615
2,120,1457,7,71.4233,-177.751,0.000384615,0.0394615
2,120,1977,7,71.953,-175.987,0.000384615,0.0394615
2,120,7111,9,13.6368,-99.8767,3.84615e-05,0.0394615
2,120,5528,10,7.30009,124.495,3.84615e-05,0.0394615
2,120,101,13,42.8611,-116.169,0.000384615,0.0394615
2,120,181,13,43.2172,-116.249,0.000384615,0.0394615
2,120,341,13,42.9629,-116.437,0.000384615,0.0394615
2,120,661,13,42.5783,-115.837,0.000384615,0.0394615
2,120,1221,13,42.5618,-116.241,0.000384615,0.0394615
2,120,2639,15,-3.0075,-55.1076,3.84615e-05,0.0394615
2,120,6891,16,-30.7182,-31.4484,3.84615e-05,0.0394615
2,120,7338,19,-21.3557,97.6708,3.84615e-05,0.0394615
2,120,3589,22,-77.0664,50.0521,3.84615e-05,0.0394615
2,120,4057,22,-77.0219,49.1095,3.84615e-05,0.0394615
2,120,7977,23,-60.4348,147.832,3.84615e-05,0.0394615
2,120,7884,27,77.3103,-135.192,3.84615e-05,0.0394615
2,120,7699,30,35.3747,20.5184,3.84615e-05,0.0394615
2,120,7729,30,35.114,20.9798,3.84615e-05,0.0394615
2,120,2750,31,1.42826,13.1086,3.84615e-05,0.0394615
2,120,3326,31,1.23008,13.2226,3.84615e-05,0.0394615
2,120,3667,33,-71.4428,15.1185,3.84615e-05,0.0394615
